116.69,23.96,367.52
136.29,18.175,5.8532
107.73,-23.576,460.08
105.57,-13.973,138.63
151.74,-3.4653,301.38
130.33,-23.722,387.82
116.42,-19.452,586.01
102.75,2.7831,183.46
149.04,10.931,145.86
120.74,17.752,567.86
123.16,23.835,464.17
104.06,7.9601,192.38
146.69,15.652,166.71
90.463,1.829,466.32
114.29,24.336,418.24
126.49,18.794,513.75
126.79,-24.99,283.24
88.573,23.068,604.71
118.98,22.563,528.37
134.95,8.7716,500.85
131.01,-24.201,102.38
93.271,6.6756,447
99.977,-22.938,514.46
115.65,-22.937,336.01
116.61,17.316,602.01
113.03,-24.203,8.5528
146.83,12.36,110.01
127.86,22.284,455.41
138.76,22.084,299.4
81.915,22.602,646.71
118.2,-24.658,389.38
135.15,-5.7763,506.91
107.65,-25,532.12
139.04,10.879,455.36
109.77,21.813,52.012
108.73,15.918,213.28
100.95,-14.425,401.82
99.388,-11.8,42.759
123.43,-14.264,569.68
102.14,-13.934,381.43
106.47,12.561,229.93
108.74,-15.867,242.05
99.407,24.279,640.29
139.61,21.51,304.88
117.03,3.0996,649.58
88.43,22.479,596.08
135.18,23.504,310.88
133.66,6.4601,517.81
101.91,22.937,651.5
128.84,-24.918,306.34
143.33,8.5028,420.47
107.84,-19.081,87.584
123.51,-24.64,8.3758
151.94,-1.1886,158.67
128.48,20.358,479.53
107.97,-15.995,166.23
81.201,0.42981,544.32
114.93,-24.132,526.9
138.44,5.5748,478.64
93.871,0.50316,431.15
80.91,-14.715,583.02
95.064,-5.3689,11.443
131.35,6.1925,537.01
140.24,-21.839,225.85
125.07,11.011,571.67
112.95,20.364,284.75
145.45,0.033985,413.09
128.3,19.343,492.88
98.706,3.4409,373
123.7,24.92,333.68
106.46,-24.078,593.4
133.59,-21.285,412.75
94.794,-1.3545,421.2
131.19,23.778,77.862
147.46,-13.546,142.77
95.227,-7.6948,4.049
134.44,21.894,58.612
147.23,-15.185,287.85
85.444,13.641,542.78
145.23,-1.0464,415.43
87.871,-12.137,516.05
132.49,-24.202,321.91
125.05,-24.953,78.782
87.803,18.457,556.19
100.31,23.916,533.36
145.89,-15.676,141.69
101.35,-8.2721,348.59
146.68,-0.5302,397.82
152.32,-5.7949,212.08
147.44,-9.2468,361.29
85.321,2.6081,512.27
107.26,24.372,489.66
136.24,18.242,428.12
85.181,21.712,609.44
99.736,-25,593.39
99.27,-0.73716,360.51
151.13,-0.86144,134.56
115.05,24.354,30.738
109.22,18.312,649.71
106.08,12.079,254.13
138.99,-15.107,428.9
126.69,-24.979,189.43
102.88,-4.8992,286.95
139.92,-21.235,309.12
125.44,-24.928,172.11
136.78,-13.775,461.33
124.82,8.0487,582.82
